,Country,Year,Value_union_x,MEASURE_x,Age group_x,Value_gini_cpi_x,Value_union_y,MEASURE_y,Age group_y,Value_gini_cpi_y
1516,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2015,Total population,92.8272
1517,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2015,Total population,92.8272
1518,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2010,Total population,109.3944154
1519,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2010,Total population,109.3944154
1520,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2015,Total population,92.8272
1521,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2015,Total population,92.8272
1522,Iceland,2014,90.4,GINI,Total population,0.246,90.4,CPI2010,Total population,115.9537765
1523,Iceland,2014,90.4,GINI,Total population,0.246,90.4,CPI2015,Total population,98.39318
1524,Iceland,2017,91.0,GINI,Total population,0.25,91.0,CPI2010,Total population,121.9569452
1525,Iceland,2017,91.0,GINI,Total population,0.25,91.0,CPI2015,Total population,103.4872
1526,Mexico,2012,14.0,GINI,Total population,0.457,14.0,CPI2010,Total population,107.6589765
1527,Mexico,2012,14.0,GINI,Total population,0.457,14.0,CPI2010,Total population,107.6589765
1528,Mexico,2012,14.0,GINI,Total population,0.457,14.0,CPI2015,Total population,90.15859
1529,Mexico,2012,14.0,GINI,Total population,0.457,14.0,CPI2015,Total population,90.15859
1530,Mexico,2012,14.0,GINI,Total population,0.482,14.0,CPI2010,Total population,107.6589765
1531,Mexico,2012,14.0,GINI,Total population,0.482,14.0,CPI2010,Total population,107.6589765
1532,Mexico,2012,14.0,GINI,Total population,0.482,14.0,CPI2015,Total population,90.15859
1533,Mexico,2012,14.0,GINI,Total population,0.482,14.0,CPI2015,Total population,90.15859
1534,Mexico,2014,13.6,GINI,Total population,0.4589999999999999,13.6,CPI2010,Total population,116.247983
1535,Mexico,2014,13.6,GINI,Total population,0.4589999999999999,13.6,CPI2015,Total population,97.35142
1536,Mexico,2016,12.7,GINI,Total population,0.4579999999999999,12.7,CPI2010,Total population,122.780081
1537,Mexico,2016,12.7,GINI,Total population,0.4579999999999999,12.7,CPI2015,Total population,102.8217
1538,Czech Republic,2009,16.7,GINI,Total population,0.257,16.7,CPI2010,Total population,98.5486365
1539,Czech Republic,2009,16.7,GINI,Total population,0.257,16.7,CPI2010,Total population,98.5486365
1540,Czech Republic,2009,16.7,GINI,Total population,0.257,16.7,CPI2015,Total population,91.66666
1541,Czech Republic,2009,16.7,GINI,Total population,0.257,16.7,CPI2015,Total population,91.66666
1542,Czech Republic,2009,16.7,GINI,Total population,0.258,16.7,CPI2010,Total population,98.5486365
1543,Czech Republic,2009,16.7,GINI,Total population,0.258,16.7,CPI2010,Total population,98.5486365
1544,Czech Republic,2009,16.7,GINI,Total population,0.258,16.7,CPI2015,Total population,91.66666
1545,Czech Republic,2009,16.7,GINI,Total population,0.258,16.7,CPI2015,Total population,91.66666
1546,Czech Republic,2010,16.1,GINI,Total population,0.26,16.1,CPI2010,Total population,100.0
1547,Czech Republic,2010,16.1,GINI,Total population,0.26,16.1,CPI2010,Total population,100.0
1548,Czech Republic,2010,16.1,GINI,Total population,0.26,16.1,CPI2015,Total population,93.01667
1549,Czech Republic,2010,16.1,GINI,Total population,0.26,16.1,CPI2015,Total population,93.01667
1550,Czech Republic,2010,16.1,GINI,Total population,0.258,16.1,CPI2010,Total population,100.0
1551,Czech Republic,2010,16.1,GINI,Total population,0.258,16.1,CPI2010,Total population,100.0
1552,Czech Republic,2010,16.1,GINI,Total population,0.258,16.1,CPI2015,Total population,93.01667
1553,Czech Republic,2010,16.1,GINI,Total population,0.258,16.1,CPI2015,Total population,93.01667
1554,Czech Republic,2011,15.4,GINI,Total population,0.257,15.4,CPI2010,Total population,101.9172155
1555,Czech Republic,2011,15.4,GINI,Total population,0.257,15.4,CPI2010,Total population,101.9172155
1556,Czech Republic,2011,15.4,GINI,Total population,0.257,15.4,CPI2015,Total population,94.8
1557,Czech Republic,2011,15.4,GINI,Total population,0.257,15.4,CPI2015,Total population,94.8
1558,Czech Republic,2011,15.4,GINI,Total population,0.256,15.4,CPI2010,Total population,101.9172155
1559,Czech Republic,2011,15.4,GINI,Total population,0.256,15.4,CPI2010,Total population,101.9172155
1560,Czech Republic,2011,15.4,GINI,Total population,0.256,15.4,CPI2015,Total population,94.8
1561,Czech Republic,2011,15.4,GINI,Total population,0.256,15.4,CPI2015,Total population,94.8
1562,Czech Republic,2012,14.8,GINI,Total population,0.254,14.8,CPI2010,Total population,105.2678622
1563,Czech Republic,2012,14.8,GINI,Total population,0.254,14.8,CPI2010,Total population,105.2678622
1564,Czech Republic,2012,14.8,GINI,Total population,0.254,14.8,CPI2015,Total population,97.91666
1565,Czech Republic,2012,14.8,GINI,Total population,0.254,14.8,CPI2015,Total population,97.91666
1566,Czech Republic,2012,14.8,GINI,Total population,0.252,14.8,CPI2010,Total population,105.2678622
1567,Czech Republic,2012,14.8,GINI,Total population,0.252,14.8,CPI2010,Total population,105.2678622
1568,Czech Republic,2012,14.8,GINI,Total population,0.252,14.8,CPI2015,Total population,97.91666
1569,Czech Republic,2012,14.8,GINI,Total population,0.252,14.8,CPI2015,Total population,97.91666
1570,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2010,Total population,106.7819349
1571,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2010,Total population,106.7819349
1572,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2015,Total population,99.325
1573,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2015,Total population,99.325
1574,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2010,Total population,106.7819349
1575,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2010,Total population,106.7819349
1576,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2015,Total population,99.325
1577,Czech Republic,2013,13.6,GINI,Total population,0.259,13.6,CPI2015,Total population,99.325
1578,Czech Republic,2014,12.9,GINI,Total population,0.257,12.9,CPI2010,Total population,107.1492454
1579,Czech Republic,2014,12.9,GINI,Total population,0.257,12.9,CPI2015,Total population,99.66666
1580,Czech Republic,2015,12.0,GINI,Total population,0.258,12.0,CPI2010,Total population,107.4807344
1581,Czech Republic,2015,12.0,GINI,Total population,0.258,12.0,CPI2015,Total population,99.975
1582,Czech Republic,2016,12.0,GINI,Total population,0.253,12.0,CPI2010,Total population,108.21533390000002
1583,Czech Republic,2016,12.0,GINI,Total population,0.253,12.0,CPI2015,Total population,100.6583
1584,Czech Republic,2017,11.7,GINI,Total population,0.249,11.7,CPI2010,Total population,110.8672241
1585,Czech Republic,2017,11.7,GINI,Total population,0.249,11.7,CPI2015,Total population,103.125
1586,Czech Republic,2018,11.5,GINI,Total population,0.249,11.5,CPI2010,Total population,113.2503453
1587,Czech Republic,2018,11.5,GINI,Total population,0.249,11.5,CPI2015,Total population,105.3417
1588,Sweden,2018,64.9,GINI,Total population,0.275,64.9,CPI2010,Total population,108.57214009999998
1589,Sweden,2018,64.9,GINI,Total population,0.275,64.9,CPI2015,Total population,104.8046
1590,Germany,2009,18.8,GINI,Total population,0.288,18.8,CPI2010,Total population,98.90824061
1591,Germany,2009,18.8,GINI,Total population,0.288,18.8,CPI2015,Total population,92.26585
1592,Germany,2010,18.9,GINI,Total population,0.286,18.9,CPI2010,Total population,100.0
1593,Germany,2010,18.9,GINI,Total population,0.286,18.9,CPI2015,Total population,93.28429
1594,Germany,2011,18.4,GINI,Total population,0.291,18.4,CPI2010,Total population,102.0751726
1595,Germany,2011,18.4,GINI,Total population,0.291,18.4,CPI2010,Total population,102.0751726
1596,Germany,2011,18.4,GINI,Total population,0.291,18.4,CPI2015,Total population,95.2201
1597,Germany,2011,18.4,GINI,Total population,0.291,18.4,CPI2015,Total population,95.2201
1598,Germany,2011,18.4,GINI,Total population,0.293,18.4,CPI2010,Total population,102.0751726
1599,Germany,2011,18.4,GINI,Total population,0.293,18.4,CPI2010,Total population,102.0751726
1600,Germany,2011,18.4,GINI,Total population,0.293,18.4,CPI2015,Total population,95.2201
1601,Germany,2011,18.4,GINI,Total population,0.293,18.4,CPI2015,Total population,95.2201
1602,Germany,2012,18.3,GINI,Total population,0.289,18.3,CPI2010,Total population,104.1253356
1603,Germany,2012,18.3,GINI,Total population,0.289,18.3,CPI2015,Total population,97.13258
1604,Germany,2013,18.0,GINI,Total population,0.292,18.0,CPI2010,Total population,105.6921374
1605,Germany,2013,18.0,GINI,Total population,0.292,18.0,CPI2015,Total population,98.59416
1606,Germany,2014,17.7,GINI,Total population,0.289,17.7,CPI2010,Total population,106.6505518
1607,Germany,2014,17.7,GINI,Total population,0.289,17.7,CPI2015,Total population,99.48821
1608,Germany,2015,17.6,GINI,Total population,0.293,17.6,CPI2010,Total population,107.1991865
1609,Germany,2015,17.6,GINI,Total population,0.293,17.6,CPI2015,Total population,100.0
1610,Germany,2016,17.0,GINI,Total population,0.294,17.0,CPI2010,Total population,107.7262849
1611,Germany,2016,17.0,GINI,Total population,0.294,17.0,CPI2015,Total population,100.4917
1612,Germany,2017,16.7,GINI,Total population,0.289,16.7,CPI2010,Total population,109.35249650000002
1613,Germany,2017,16.7,GINI,Total population,0.289,16.7,CPI2015,Total population,102.0087
1614,Portugal,2010,19.6,GINI,Total population,0.341,19.6,CPI2010,Total population,100.0
1615,Portugal,2010,19.6,GINI,Total population,0.341,19.6,CPI2010,Total population,100.0
1616,Portugal,2010,19.6,GINI,Total population,0.341,19.6,CPI2015,Total population,93.42072
1617,Portugal,2010,19.6,GINI,Total population,0.341,19.6,CPI2015,Total population,93.42072
1618,Portugal,2010,19.6,GINI,Total population,0.345,19.6,CPI2010,Total population,100.0
1619,Portugal,2010,19.6,GINI,Total population,0.345,19.6,CPI2010,Total population,100.0
1620,Portugal,2010,19.6,GINI,Total population,0.345,19.6,CPI2015,Total population,93.42072
1621,Portugal,2010,19.6,GINI,Total population,0.345,19.6,CPI2015,Total population,93.42072
1622,Portugal,2011,18.7,GINI,Total population,0.337,18.7,CPI2010,Total population,103.6530119
1623,Portugal,2011,18.7,GINI,Total population,0.337,18.7,CPI2010,Total population,103.6530119
1624,Portugal,2011,18.7,GINI,Total population,0.337,18.7,CPI2015,Total population,96.83339
1625,Portugal,2011,18.7,GINI,Total population,0.337,18.7,CPI2015,Total population,96.83339
1626,Portugal,2011,18.7,GINI,Total population,0.341,18.7,CPI2010,Total population,103.6530119
1627,Portugal,2011,18.7,GINI,Total population,0.341,18.7,CPI2010,Total population,103.6530119
1628,Portugal,2011,18.7,GINI,Total population,0.341,18.7,CPI2015,Total population,96.83339
1629,Portugal,2011,18.7,GINI,Total population,0.341,18.7,CPI2015,Total population,96.83339
1630,Portugal,2015,16.1,GINI,Total population,0.336,16.1,CPI2010,Total population,107.0426347
1631,Portugal,2015,16.1,GINI,Total population,0.336,16.1,CPI2015,Total population,100.0
1632,Portugal,2016,15.3,GINI,Total population,0.331,15.3,CPI2010,Total population,107.6928116
1633,Portugal,2016,15.3,GINI,Total population,0.331,15.3,CPI2015,Total population,100.6074
1634,Netherlands,2014,18.1,GINI,Total population,0.303,18.1,CPI2010,Total population,108.5317738
1635,Netherlands,2014,18.1,GINI,Total population,0.303,18.1,CPI2015,Total population,99.40334
1636,Netherlands,2015,17.7,GINI,Total population,0.288,17.7,CPI2010,Total population,109.1832265
1637,Netherlands,2015,17.7,GINI,Total population,0.288,17.7,CPI2015,Total population,100.0
1638,Netherlands,2016,17.3,GINI,Total population,0.285,17.3,CPI2010,Total population,109.5290098
1639,Netherlands,2016,17.3,GINI,Total population,0.285,17.3,CPI2015,Total population,100.3167
1640,Israel,2017,25.0,GINI,Total population,0.344,25.0,CPI2010,Total population,106.3806978
1641,Israel,2017,25.0,GINI,Total population,0.344,25.0,CPI2015,Total population,99.69849
1642,Canada,2016,26.3,GINI,Total population,0.307,26.3,CPI2010,Total population,110.2247098
1643,Canada,2016,26.3,GINI,Total population,0.307,26.3,CPI2015,Total population,101.4288
1644,Canada,2017,26.3,GINI,Total population,0.31,26.3,CPI2010,Total population,111.9848702
1645,Canada,2017,26.3,GINI,Total population,0.31,26.3,CPI2015,Total population,103.0485
1646,Canada,2018,25.9,GINI,Total population,0.303,25.9,CPI2010,Total population,114.52486100000002
1647,Canada,2018,25.9,GINI,Total population,0.303,25.9,CPI2015,Total population,105.3858
1648,New Zealand,2009,21.5,GINI,Total population,0.324,21.5,CPI2010,Total population,97.74976026
1649,New Zealand,2009,21.5,GINI,Total population,0.324,21.5,CPI2015,Total population,90.55659
1650,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2010,Total population,104.027893
1651,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2010,Total population,104.027893
1652,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2015,Total population,96.37273
1653,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2015,Total population,96.37273
1654,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2010,Total population,104.027893
1655,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2010,Total population,104.027893
1656,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2015,Total population,96.37273
1657,New Zealand,2011,20.5,GINI,Total population,0.3229999999999999,20.5,CPI2015,Total population,96.37273
1658,New Zealand,2012,20.3,GINI,Total population,0.3329999999999999,20.3,CPI2010,Total population,105.1305013
1659,New Zealand,2012,20.3,GINI,Total population,0.3329999999999999,20.3,CPI2015,Total population,97.3942
1660,New Zealand,2014,18.5,GINI,Total population,0.349,18.5,CPI2010,Total population,107.628255
1661,New Zealand,2014,18.5,GINI,Total population,0.349,18.5,CPI2015,Total population,99.70815
1662,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2010,Total population,98.4974009
1663,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2010,Total population,98.4974009
1664,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2015,Total population,91.59818
1665,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2015,Total population,91.59818
1666,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2010,Total population,98.4974009
1667,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2010,Total population,98.4974009
1668,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2015,Total population,91.59818
1669,Italy,2009,34.7,GINI,Total population,0.315,34.7,CPI2015,Total population,91.59818
1670,Italy,2010,35.5,GINI,Total population,0.327,35.5,CPI2010,Total population,100.0
1671,Italy,2010,35.5,GINI,Total population,0.327,35.5,CPI2010,Total population,100.0
1672,Italy,2010,35.5,GINI,Total population,0.327,35.5,CPI2015,Total population,92.99553
1673,Italy,2010,35.5,GINI,Total population,0.327,35.5,CPI2015,Total population,92.99553
1674,Italy,2010,35.5,GINI,Total population,0.321,35.5,CPI2010,Total population,100.0
1675,Italy,2010,35.5,GINI,Total population,0.321,35.5,CPI2010,Total population,100.0
1676,Italy,2010,35.5,GINI,Total population,0.321,35.5,CPI2015,Total population,92.99553
1677,Italy,2010,35.5,GINI,Total population,0.321,35.5,CPI2015,Total population,92.99553
1678,Italy,2011,35.8,GINI,Total population,0.327,35.8,CPI2010,Total population,102.780639
1679,Italy,2011,35.8,GINI,Total population,0.327,35.8,CPI2010,Total population,102.780639
1680,Italy,2011,35.8,GINI,Total population,0.327,35.8,CPI2015,Total population,95.5814
1681,Italy,2011,35.8,GINI,Total population,0.327,35.8,CPI2015,Total population,95.5814
1682,Italy,2011,35.8,GINI,Total population,0.326,35.8,CPI2010,Total population,102.780639
1683,Italy,2011,35.8,GINI,Total population,0.326,35.8,CPI2010,Total population,102.780639
1684,Italy,2011,35.8,GINI,Total population,0.326,35.8,CPI2015,Total population,95.5814
1685,Italy,2011,35.8,GINI,Total population,0.326,35.8,CPI2015,Total population,95.5814
1686,Italy,2012,36.3,GINI,Total population,0.33,36.3,CPI2010,Total population,105.9065635
1687,Italy,2012,36.3,GINI,Total population,0.33,36.3,CPI2010,Total population,105.9065635
1688,Italy,2012,36.3,GINI,Total population,0.33,36.3,CPI2015,Total population,98.48837
1689,Italy,2012,36.3,GINI,Total population,0.33,36.3,CPI2015,Total population,98.48837
1690,Italy,2012,36.3,GINI,Total population,0.3289999999999999,36.3,CPI2010,Total population,105.9065635
1691,Italy,2012,36.3,GINI,Total population,0.3289999999999999,36.3,CPI2010,Total population,105.9065635
1692,Italy,2012,36.3,GINI,Total population,0.3289999999999999,36.3,CPI2015,Total population,98.48837
1693,Italy,2012,36.3,GINI,Total population,0.3289999999999999,36.3,CPI2015,Total population,98.48837
1694,Italy,2013,36.8,GINI,Total population,0.325,36.8,CPI2010,Total population,107.1986256
1695,Italy,2013,36.8,GINI,Total population,0.325,36.8,CPI2010,Total population,107.1986256
1696,Italy,2013,36.8,GINI,Total population,0.325,36.8,CPI2015,Total population,99.68993
1697,Italy,2013,36.8,GINI,Total population,0.325,36.8,CPI2015,Total population,99.68993
1698,Italy,2013,36.8,GINI,Total population,0.324,36.8,CPI2010,Total population,107.1986256
1699,Italy,2013,36.8,GINI,Total population,0.324,36.8,CPI2010,Total population,107.1986256
1700,Italy,2013,36.8,GINI,Total population,0.324,36.8,CPI2015,Total population,99.68993
1701,Italy,2013,36.8,GINI,Total population,0.324,36.8,CPI2015,Total population,99.68993
1702,Italy,2014,36.4,GINI,Total population,0.326,36.4,CPI2010,Total population,107.4570251
1703,Italy,2014,36.4,GINI,Total population,0.326,36.4,CPI2015,Total population,99.93023
1704,Italy,2015,35.7,GINI,Total population,0.3329999999999999,35.7,CPI2010,Total population,107.4987045
1705,Italy,2015,35.7,GINI,Total population,0.3329999999999999,35.7,CPI2015,Total population,99.96899
1706,Italy,2016,34.4,GINI,Total population,0.327,34.4,CPI2010,Total population,107.3976351
1707,Italy,2016,34.4,GINI,Total population,0.327,34.4,CPI2015,Total population,99.875
1708,Italy,2017,34.3,GINI,Total population,0.3339999999999999,34.3,CPI2010,Total population,108.7149027
1709,Italy,2017,34.3,GINI,Total population,0.3339999999999999,34.3,CPI2015,Total population,101.1
1710,Ireland,2012,30.1,GINI,Total population,0.31,30.1,CPI2010,Total population,104.2967829
1711,Ireland,2012,30.1,GINI,Total population,0.31,30.1,CPI2010,Total population,104.2967829
1712,Ireland,2012,30.1,GINI,Total population,0.31,30.1,CPI2015,Total population,99.6013
1713,Ireland,2012,30.1,GINI,Total population,0.31,30.1,CPI2015,Total population,99.6013
1714,Ireland,2012,30.1,GINI,Total population,0.302,30.1,CPI2010,Total population,104.2967829
1715,Ireland,2012,30.1,GINI,Total population,0.302,30.1,CPI2010,Total population,104.2967829
1716,Ireland,2012,30.1,GINI,Total population,0.302,30.1,CPI2015,Total population,99.6013
1717,Ireland,2012,30.1,GINI,Total population,0.302,30.1,CPI2015,Total population,99.6013
1718,Ireland,2014,26.3,GINI,Total population,0.298,26.3,CPI2010,Total population,105.0186831
1719,Ireland,2014,26.3,GINI,Total population,0.298,26.3,CPI2015,Total population,100.2907
1720,Ireland,2015,25.4,GINI,Total population,0.298,25.4,CPI2010,Total population,104.7142787
1721,Ireland,2015,25.4,GINI,Total population,0.298,25.4,CPI2015,Total population,100.0
1722,Lithuania,2009,10.0,GINI,Total population,0.365,10.0,CPI2010,Total population,98.69795408
1723,Lithuania,2009,10.0,GINI,Total population,0.365,10.0,CPI2010,Total population,98.69795408
1724,Lithuania,2009,10.0,GINI,Total population,0.365,10.0,CPI2015,Total population,91.70551
1725,Lithuania,2009,10.0,GINI,Total population,0.365,10.0,CPI2015,Total population,91.70551
1726,Lithuania,2009,10.0,GINI,Total population,0.373,10.0,CPI2010,Total population,98.69795408
1727,Lithuania,2009,10.0,GINI,Total population,0.373,10.0,CPI2010,Total population,98.69795408
1728,Lithuania,2009,10.0,GINI,Total population,0.373,10.0,CPI2015,Total population,91.70551
1729,Lithuania,2009,10.0,GINI,Total population,0.373,10.0,CPI2015,Total population,91.70551
1730,Lithuania,2010,10.1,GINI,Total population,0.3289999999999999,10.1,CPI2010,Total population,100.0
1731,Lithuania,2010,10.1,GINI,Total population,0.3289999999999999,10.1,CPI2010,Total population,100.0
1732,Lithuania,2010,10.1,GINI,Total population,0.3289999999999999,10.1,CPI2015,Total population,92.91531
1733,Lithuania,2010,10.1,GINI,Total population,0.3289999999999999,10.1,CPI2015,Total population,92.91531
1734,Lithuania,2010,10.1,GINI,Total population,0.335,10.1,CPI2010,Total population,100.0
1735,Lithuania,2010,10.1,GINI,Total population,0.335,10.1,CPI2010,Total population,100.0
1736,Lithuania,2010,10.1,GINI,Total population,0.335,10.1,CPI2015,Total population,92.91531
1737,Lithuania,2010,10.1,GINI,Total population,0.335,10.1,CPI2015,Total population,92.91531
1738,Lithuania,2011,9.7,GINI,Total population,0.321,9.7,CPI2010,Total population,104.1302773
1739,Lithuania,2011,9.7,GINI,Total population,0.321,9.7,CPI2010,Total population,104.1302773
1740,Lithuania,2011,9.7,GINI,Total population,0.321,9.7,CPI2015,Total population,96.75297
1741,Lithuania,2011,9.7,GINI,Total population,0.321,9.7,CPI2015,Total population,96.75297
1742,Lithuania,2011,9.7,GINI,Total population,0.326,9.7,CPI2010,Total population,104.1302773
1743,Lithuania,2011,9.7,GINI,Total population,0.326,9.7,CPI2010,Total population,104.1302773
1744,Lithuania,2011,9.7,GINI,Total population,0.326,9.7,CPI2015,Total population,96.75297
1745,Lithuania,2011,9.7,GINI,Total population,0.326,9.7,CPI2015,Total population,96.75297
1746,Lithuania,2012,9.0,GINI,Total population,0.35,9.0,CPI2010,Total population,107.3478741
1747,Lithuania,2012,9.0,GINI,Total population,0.35,9.0,CPI2010,Total population,107.3478741
1748,Lithuania,2012,9.0,GINI,Total population,0.35,9.0,CPI2015,Total population,99.74261
1749,Lithuania,2012,9.0,GINI,Total population,0.35,9.0,CPI2015,Total population,99.74261
1750,Lithuania,2012,9.0,GINI,Total population,0.352,9.0,CPI2010,Total population,107.3478741
1751,Lithuania,2012,9.0,GINI,Total population,0.352,9.0,CPI2010,Total population,107.3478741
1752,Lithuania,2012,9.0,GINI,Total population,0.352,9.0,CPI2015,Total population,99.74261
1753,Lithuania,2012,9.0,GINI,Total population,0.352,9.0,CPI2015,Total population,99.74261
1754,Lithuania,2013,8.4,GINI,Total population,0.351,8.4,CPI2010,Total population,108.4723282
1755,Lithuania,2013,8.4,GINI,Total population,0.351,8.4,CPI2010,Total population,108.4723282
1756,Lithuania,2013,8.4,GINI,Total population,0.351,8.4,CPI2015,Total population,100.7874
1757,Lithuania,2013,8.4,GINI,Total population,0.351,8.4,CPI2015,Total population,100.7874
1758,Lithuania,2013,8.4,GINI,Total population,0.354,8.4,CPI2010,Total population,108.4723282
1759,Lithuania,2013,8.4,GINI,Total population,0.354,8.4,CPI2010,Total population,108.4723282
1760,Lithuania,2013,8.4,GINI,Total population,0.354,8.4,CPI2015,Total population,100.7874
1761,Lithuania,2013,8.4,GINI,Total population,0.354,8.4,CPI2015,Total population,100.7874
1762,Lithuania,2014,8.1,GINI,Total population,0.38,8.1,CPI2010,Total population,108.5849038
1763,Lithuania,2014,8.1,GINI,Total population,0.38,8.1,CPI2015,Total population,100.892
1764,Lithuania,2015,7.9,GINI,Total population,0.372,7.9,CPI2010,Total population,107.624879
1765,Lithuania,2015,7.9,GINI,Total population,0.372,7.9,CPI2015,Total population,99.99999
1766,Lithuania,2016,7.7,GINI,Total population,0.3779999999999999,7.7,CPI2010,Total population,108.5994332
1767,Lithuania,2016,7.7,GINI,Total population,0.3779999999999999,7.7,CPI2015,Total population,100.9055
1768,Lithuania,2017,7.7,GINI,Total population,0.374,7.7,CPI2010,Total population,112.6424698
1769,Lithuania,2017,7.7,GINI,Total population,0.374,7.7,CPI2015,Total population,104.6621
1770,Lithuania,2018,7.1,GINI,Total population,0.361,7.1,CPI2010,Total population,115.6814738
1771,Lithuania,2018,7.1,GINI,Total population,0.361,7.1,CPI2015,Total population,107.4858
1772,United States,2009,11.8,GINI,Total population,0.379,11.8,CPI2010,Total population,98.38642286
1773,United States,2009,11.8,GINI,Total population,0.379,11.8,CPI2015,Total population,90.51545
1774,United States,2010,11.4,GINI,Total population,0.38,11.4,CPI2010,Total population,100.0
1775,United States,2010,11.4,GINI,Total population,0.38,11.4,CPI2015,Total population,91.99994
1776,United States,2011,11.3,GINI,Total population,0.389,11.3,CPI2010,Total population,103.1568499
1777,United States,2011,11.3,GINI,Total population,0.389,11.3,CPI2015,Total population,94.90424
1778,United States,2012,10.8,GINI,Total population,0.389,10.8,CPI2010,Total population,105.2915035
1779,United States,2012,10.8,GINI,Total population,0.389,10.8,CPI2015,Total population,96.86812
1780,United States,2013,10.8,GINI,Total population,0.396,10.8,CPI2010,Total population,106.8338523
1781,United States,2013,10.8,GINI,Total population,0.396,10.8,CPI2015,Total population,98.28708
1782,United States,2014,10.7,GINI,Total population,0.3939999999999999,10.7,CPI2010,Total population,108.5669404
1783,United States,2014,10.7,GINI,Total population,0.3939999999999999,10.7,CPI2015,Total population,99.88152
1784,United States,2015,10.6,GINI,Total population,0.39,10.6,CPI2010,Total population,108.6957231
1785,United States,2015,10.6,GINI,Total population,0.39,10.6,CPI2015,Total population,100.0
1786,United States,2016,10.3,GINI,Total population,0.391,10.3,CPI2010,Total population,110.0670283
1787,United States,2016,10.3,GINI,Total population,0.391,10.3,CPI2015,Total population,101.2616
1788,United States,2017,10.3,GINI,Total population,0.39,10.3,CPI2010,Total population,112.4115951
1789,United States,2017,10.3,GINI,Total population,0.39,10.3,CPI2015,Total population,103.4186
